"AGY_AGENCY_KEY"	"FNDDTL_FUND_DETAIL_KEY"	"SRC_SOURCE_KEY"	"AMOUNT"
173	1158	600	2519.36
173	1158	600	1003.1
173	1158	600	1838.36
173	1158	600	710
173	1158	600	5462.95
173	1158	600	-478.4
173	1158	600	556.1
173	1158	600	253.4
173	1158	600	2899.95
173	1158	600	35
173	1158	600	1381.82
173	1158	600	609
173	1158	600	990.44
173	1158	600	25
173	1158	600	131.46
173	1158	600	-78.27
173	1158	600	2051.58
173	1158	600	500
173	1158	600	3896.46
173	1158	600	115
173	1158	600	1005.22
173	1158	600	3935.4
173	1158	600	833.72
173	1158	600	1928.62
173	1158	600	165.88
173	1158	600	5121.91
173	1158	600	612.2
173	1158	600	3013.5
173	1158	600	7594.84
173	1158	600	2206.23
173	1158	600	3692.73
173	1158	600	482.98
173	1158	600	560
173	1158	600	-14221.91
173	1158	600	216.12
173	1158	600	1811.05
173	1158	600	-200.22
173	1158	600	509.74
173	1158	600	2189.45
173	1158	600	714.94
173	1158	600	58.5
173	1158	600	3099.69
173	1158	600	4335.74
173	1158	600	6540.59
173	1158	600	1024.63
173	1158	600	-28.46
173	1158	600	406.98
173	1158	600	640
173	1158	600	3035.64
173	1158	600	5859.02
173	1158	600	383.55
173	1158	600	35
173	1158	600	35
173	1158	600	46446.76
173	1158	600	3659.58
173	1158	600	2850
173	1158	600	6325.43
173	1158	600	916.19
173	1158	600	125.13
173	1158	600	684.14
173	1158	600	398
173	1158	600	3141.15
173	1158	600	703
173	1158	600	4655.02
173	1158	600	365.25
173	1158	600	1517.43
173	1158	600	2150.14
238	9107	1793	357.98
238	9107	1793	-51.7
238	9107	1793	-19.09
238	9107	1793	-43.24
238	9107	1793	-203.74
238	9107	1793	-136.58
238	9107	1793	-211.79
238	9107	1793	-2129
238	9107	1793	-91.57
238	9107	1793	-31.75
238	9108	1788	66948.53
238	9108	1788	6.53
238	9108	1788	38.53
238	9108	1788	67292.15
238	9108	1788	66960.61
238	9108	1788	90965.37
238	9108	1788	210.16
238	1400	720	4853.69
238	1400	720	-4853.69
238	1400	720	12.65
238	1400	720	24.75
238	1400	720	-53304
238	1400	720	53304
238	1400	720	-13723.6
238	1400	720	48671.29
238	1400	720	-4220.44
238	1400	720	11.21
238	1400	720	-11000
238	1400	720	1759.78
238	1400	720	4.12
238	1400	720	-19752
238	1400	720	111.58
238	9106	1788	913
238	9106	1788	138712.34
238	9106	1788	227434.79
238	9106	1788	253842.42
238	9106	1788	128709.9
238	9106	1788	133039.75
238	9106	1788	6099.5
238	9106	1788	338298.46
238	9106	1788	149308.23
238	9106	1788	142650.21
238	9106	1788	96480.7
238	9106	1788	105354.67
238	9106	1788	20
238	9106	1788	35
238	9106	1788	176274.42
238	1400	636	2950
238	1400	636	2820
238	1400	636	2189
238	1400	636	3192
238	1400	636	2763
238	1400	636	2565
238	1400	636	3312
238	1400	636	7533
238	1400	636	2209
238	1400	636	1475
238	1400	636	773
238	1400	636	1930
238	1400	636	1736
238	1400	636	425
238	1400	636	2009
238	6744	719	38819
238	6744	719	18143
238	6744	719	5486
238	6744	719	33699
238	6744	719	70949
238	6744	719	13928
238	6744	719	7588
238	6744	719	905
238	6744	719	33317
238	6744	719	13628
238	6744	719	46279
238	6744	719	11083
238	6744	719	21393
238	6744	719	48620
238	6744	719	15046
238	9111	1793	33692993.05
238	9111	1793	645748.67
238	9111	1793	-19594249.96
238	9111	1793	-33248.33
238	9111	1793	22718798.48
238	9111	1793	-31331609.56
238	9111	1793	-45594.25
238	9111	1793	-114108.9
238	9111	1793	67800867.87
238	9111	1793	-1609.8
238	9111	1793	-2585173154.16
238	9111	1793	2585173154.16
238	6810	1117	13603
238	6810	1117	21525
238	6810	1117	3079
238	6810	1117	-3079
238	6810	1117	6510
238	6810	1117	9582
238	6810	1117	10783
238	6810	1117	11568
238	6810	1117	9512
238	6811	1117	8502
238	6811	1117	28784
238	6811	1117	10784
238	6811	1117	-10784
238	6811	1117	14850
238	6811	1117	15051
238	9107	1793	499.99
238	9107	1793	398.87
238	9107	1793	-1796.77
238	9107	1793	1365995.72
238	9107	1793	-1366134.81
238	9107	1793	19.01
238	9107	1793	3943.06
238	9107	1793	-40.26
238	9107	1793	-38.01
238	9107	1793	-217.19
238	9107	1793	80.16
238	9107	1793	776.87
238	9107	1793	-167.99
238	9107	1793	20.12
238	9107	1793	-223.4
238	1400	720	0.98
238	1400	720	-13713.33
238	1400	720	256241.05
238	1400	720	-98591.3
238	1400	720	-157649.75
238	1400	720	6382.03
238	1400	720	-6382.03
238	1400	720	10473
238	1400	720	6046.89
238	1400	720	54107.62
238	1400	720	3958.94
238	1400	720	-9841.39
238	1400	720	1160.84
238	1400	720	-46832.32
238	9106	1788	702773.7
238	9106	1788	325486.51
238	9106	1788	233254.02
238	9106	1788	643140.09
238	9106	1788	113122.45
238	9106	1788	388342.84
238	9106	1788	-3834258.37
238	9106	1788	657795.4
238	9106	1788	611525.54
238	9106	1788	438775.98
238	9106	1788	323602.24
238	9106	1788	26102.77
238	9106	1788	380856.91
238	9106	1788	321789.84
238	9106	1788	-1397357.61
238	1400	636	1020
238	1400	636	944
238	1400	636	-392.8
238	1400	636	468
238	1400	636	221.2
238	1400	636	-617
238	1400	636	906
238	1400	636	2182.8
238	1400	636	120
238	1400	636	105.6
238	1400	636	30
238	1400	636	-1140.8
238	1400	636	87
238	1400	636	-132
238	1400	636	228.8
238	6744	719	9557
238	6744	719	25272
238	6744	719	12440
238	6744	719	29512
242	9207	1788	1787122.94
242	6651	588	623934.4
242	6651	588	1788969.93
242	6651	588	883820.97
242	6651	588	2637205.8
242	6651	588	809865.97
242	6651	588	803523.67
242	6651	588	49407.82
242	6651	588	190368.82
242	6651	588	366231.78
242	6651	588	1112362.28
242	6651	588	-102.64
242	6651	588	973016.47
242	6651	588	1402192
242	6651	588	-5468037.6
242	6645	588	7894.86
242	6645	588	83515.84
242	6645	588	58550.81
242	6645	624	456.68
242	6645	588	-91.34
242	6645	588	47862.32
242	6645	588	296902.86
242	6645	588	-1841.95
242	6645	588	12713.34
242	6645	588	-701.59
242	6645	588	-296902.86
242	6645	588	5887.77
242	6645	588	90097.48
242	6645	624	16.11
242	6651	588	-809865.97
242	6651	778	329.73
242	6651	778	11379.69
242	6651	778	8584.03
242	6651	778	8816.8
242	6651	778	12995.19
242	6651	778	81194.19
242	6651	778	177.25
242	6651	778	19440.07
242	6651	778	7493.95
242	6651	778	252.56
242	6651	778	6792.97
242	6651	778	593.13
242	6651	778	1370.68
242	6651	778	29505.75
242	6645	588	120597.92
242	6645	588	6206.02
242	6645	588	-296902.86
242	9212	1788	6979.55
242	9212	1788	164.5
242	9212	1788	249.47
242	9212	1788	1611.19
242	9212	1788	2517.48
242	9212	1788	25
242	9212	1788	9418.72
242	9212	1788	48
242	9212	1788	274
242	9212	1788	2316.08
242	9212	1788	296.58
242	9212	1788	675
242	6651	778	49130.53
242	6651	778	1035.1
242	6651	778	26332.72
242	6651	778	16.33
242	6651	778	36026.07
242	6651	778	22646.18
242	6651	778	5635.47
242	6651	778	-1087.77
242	6651	778	171614.24
242	6651	778	73045.61
242	6651	778	13573.03
242	6651	778	406.16
242	6651	778	2518.1
242	6651	778	1365.21
242	6651	778	14425.23
242	6705	600	-22358.65
242	6705	600	2034637.24
242	9208	1788	-347.95
242	9208	1788	210
242	9208	1788	5462.82
242	9208	1788	750
242	9208	1788	11825
242	9208	1788	4381
242	9208	1788	2500
242	9208	1788	520
242	9208	1788	25
242	9208	1788	125
242	9208	1788	-298.64
242	9208	1788	515
242	9208	1788	200
242	9212	1788	31687.22
242	9212	1788	257
242	9212	1788	-2188.2
242	9212	1788	2681
242	9212	1788	550
242	9212	1788	-1000
242	9212	1788	558.5
242	9212	1788	605
242	9212	1788	1146.59
242	9212	1788	95
173	1158	600	206.38
173	1158	600	39
173	1158	600	3762.81
173	1158	600	-143.45
173	1158	600	40
173	1158	600	2916.28
173	1158	600	14532.62
173	1158	600	622.39
238	6744	600	30.24
238	6744	600	1226.8
238	6744	600	3529.05
238	6744	600	380
238	6744	600	-107.48
238	6744	600	300
238	6744	600	700
238	6744	600	1639
238	6744	600	6117.39
238	6744	600	1700
238	6744	600	6010.62
238	6744	600	1706
238	6744	600	1818
238	6744	600	6110.79
238	6744	600	828.8
238	1400	600	-2143
238	1400	600	3803.9
238	1400	600	3787
238	1400	600	13073.25
238	1400	600	1528.15
238	1400	600	67251.2
238	1400	600	2852
238	1400	600	3718.5
238	1400	600	7682.57
238	1400	600	66483.59
238	1400	600	4649.53
238	1400	600	-13377.25
238	1400	600	3309
238	1400	600	20665.74
238	1400	600	-666
238	720	600	-173.77
238	720	600	123.94
238	720	600	123.99
238	1400	600	75
238	1400	600	-62
238	1400	600	3045
238	1400	600	3470
238	1400	600	720.03
238	1400	600	15105.89
238	1400	600	2596
238	1400	600	28788
238	1400	600	2174
238	1400	600	-250
238	1400	600	12320.82
238	1400	600	6449
238	1400	555	720114.67
238	1400	555	1816820.75
238	1400	555	34465.61
238	1400	555	1403931.39
238	1400	555	10018
238	1400	555	27320
238	1400	555	27480
238	1400	555	600
238	6742	555	175000
238	6742	555	-175000
238	6742	555	198238.33
238	6742	555	126898.12
238	6744	555	-6728.3
238	6744	555	-6068.9
238	6744	720	9283.63
238	6744	720	-8160.71
238	6744	720	19995.46
238	6744	720	6213.23
238	6744	720	172069.1
238	6744	720	17393.72
238	6744	720	13104.27
238	6744	720	21748.05
238	6744	720	98924.37
238	6744	720	7919.12
238	6744	720	-20
238	6744	720	16400.31
238	6744	720	70130.48
238	6744	720	75510.35
238	6744	624	1117.16
238	6744	624	-1117.16
238	6744	624	1016.86
238	6744	624	8995.9
238	6744	624	-10012.76
238	6744	624	1050.42
238	6744	624	4125.59
238	6744	624	-5176.01
238	6744	624	815.68
238	6744	624	455.62
238	6744	624	527.42
238	6744	624	-815.68
238	6744	624	-983.04
238	6744	624	907.98
238	9106	1788	-890004.1
238	9106	1788	2931.5
238	9106	1788	30
238	9106	1788	-13591.19
238	9106	1788	-2035610.01
238	9106	1788	718612.49
238	9106	1788	1278991.56
238	9106	1788	1030165.77
238	9106	1788	5867.08
238	9106	1788	55
238	9106	1788	84081.39
238	9106	1788	155890.28
238	9106	1788	163727.06
238	9106	1788	51350.92
238	6744	720	42842.43
238	6744	720	25961.37
238	6744	720	74616.14
238	6744	720	25375.87
238	6744	720	114696.18
238	6744	720	261680.6
238	6744	720	17845.03
238	6744	720	85115.3
238	6744	720	86803.69
238	6744	720	-145102.38
238	6744	720	31022.2
238	6744	720	-75
238	6744	720	17503.36
238	6744	720	110666.82
238	6744	600	2920
238	6744	600	2016.14
238	6744	600	909
238	6744	600	3211.9
238	6744	600	456
238	6744	600	2789.77
238	6744	600	1564
238	6744	600	1120
238	6744	600	3471.78
238	6744	600	2651.75
238	6744	600	1180.9
238	6744	600	5013.42
238	6744	600	792.78
238	6744	600	-8979
238	6744	600	1635
238	1400	600	20686
238	1400	600	385
238	1400	600	266525.29
238	1400	600	395
238	1400	600	1613.5
238	1400	600	144142.89
238	1400	600	3189
238	1400	600	12012.25
238	1400	600	2843.5
238	1400	600	20507.78
238	1400	600	19525
238	1400	600	18479.65
238	1400	600	22256
238	1400	600	575
238	1400	600	11726.92
238	1400	600	9432
238	1400	600	6144.24
238	1400	600	10099
238	1400	600	62015
238	1400	600	11756
238	1400	600	7654.5
238	1400	600	8791.65
238	1400	600	14993.57
238	1400	600	-125
238	1400	600	3995
238	1400	600	2533.27
238	1400	600	79516.78
238	1400	600	1242
238	1400	600	704.95
238	1400	600	150
238	6744	555	-175000
238	6744	555	175000
238	6744	555	113.69
238	6744	555	-4652.67
238	6744	555	60.51
238	6744	555	-375
238	6744	555	184.25
238	6744	555	134.5
238	6744	555	152
238	6744	555	-19160.33
238	6744	555	-2006.05
238	6744	555	-15017.61
238	6759	555	11646070
238	6759	555	-237637
238	6744	720	17156.89
238	6744	720	15775.84
238	6744	720	29862.6
238	6744	720	74184.98
238	6744	720	56157.75
238	6744	720	14576.81
238	6744	720	22519.07
238	6744	720	10117.2
238	6744	720	7625.95
238	6744	720	9511.45
238	6744	720	49985.66
238	6744	720	25290.1
238	6744	720	105261.69
238	6744	720	9683.67
238	6744	720	14226.25
238	6744	624	1238.84
238	6744	624	-2146.82
238	6744	624	230.91
238	6744	624	237.84
238	6744	624	81.45
238	6744	624	218.14
238	6744	719	18652
238	6744	719	18421
238	6744	719	26228
238	6744	719	16832
238	6744	719	9446
238	6744	719	14035
238	6744	719	10186
238	6744	719	163302
238	6744	719	346044
238	6744	719	138320
238	9111	1793	125145.9
238	9111	1793	-3704.99
238	9111	1793	6273.8
238	9111	1793	-7668164.5
238	9111	1793	37146.88
238	9111	1793	-6273.8
238	9111	1793	4575523.91
238	9111	1793	-15635037.68
238	9111	1793	15600006.52
238	9111	1793	10178416.51
238	6811	1117	10803
238	6811	1117	100564
238	6811	1117	4695
238	6741	1118	11757953.54
238	6741	1118	542819
238	6741	1118	14031980.46
238	6741	1118	13394546.51
238	6741	1118	12418588.79
238	6741	1118	3287673.55
238	6741	1118	8729220.5
238	6741	1118	404755
238	6741	1118	-542819
238	9107	1793	-191.45
238	9107	1793	-167.39
238	9107	1793	-15.13
238	9107	1793	34.41
238	9107	1793	-109.22
238	9107	1793	-7.17
238	9107	1793	-18.9
238	9107	1793	-313.11
238	9107	1793	-144.41
238	9107	1793	-93.04
238	9107	1793	-64.59
238	9107	1793	-74.76
238	9107	1793	-33.26
238	9107	1793	-208.94
238	1400	720	-5945.85
238	1400	720	-1160.84
238	1400	720	-1051.18
238	1400	720	66010.77
238	1400	720	-66010.77
238	1400	720	22145.92
238	1400	720	-4824.68
238	1400	720	60761.3
238	1400	720	-61983.51
238	1400	720	-22145.92
238	1400	720	326.71
238	1400	720	-326.71
238	1400	720	16212.77
238	1400	720	87257.43
238	1400	720	14856.59
238	9106	1788	1451695.59
238	9106	1788	259963.72
238	9106	1788	10
238	9106	1788	159063.87
238	9106	1788	7373893.43
238	9106	1788	256782.31
238	9106	1788	94654.69
238	9106	1788	93918.21
238	9106	1788	5
238	9106	1788	155050.74
238	9106	1788	192753.53
238	9106	1788	200650.36
238	9106	1788	93934.81
238	9106	1788	471179.16
238	1400	636	-216
238	1400	636	238
238	1400	636	130
238	1400	636	2.8
238	1400	636	300
238	1400	636	48
238	1400	636	-167
238	1400	636	198
238	1400	636	731
238	1400	636	464
238	1400	636	156
238	1400	636	540
238	1400	636	1145.2
238	1400	636	235
238	1400	636	564
238	6744	719	343610.47
238	6744	719	129864
238	6744	719	151978
238	6744	719	171809
238	6744	719	6824
238	6744	719	88619
238	6744	719	-6609.5
238	6744	719	-174471
238	6744	719	23987
238	6744	719	63465
238	6744	719	31114
238	6744	719	27255.63
238	6744	719	29043
238	6744	719	-21677
238	6744	719	16853
238	9111	1793	-5379317.83
238	9111	1793	59268.85
238	9111	1793	-8815682.46
238	9111	1793	18000
238	9111	1793	4673117.73
238	9111	1793	8.08
238	9111	1793	-647658.71
238	9111	1793	-100000
238	9111	1793	-889547.61
238	9111	1793	492631
238	9111	1793	39530189.59
238	9111	1793	-56301.77
238	9111	1793	-415.38
238	6741	1118	2189.91
238	6741	1118	7533583.83
238	6741	1118	17712549.82
238	6741	1118	15028997.78
238	6741	1118	11387023.7
238	6741	1118	16249343.21
238	6741	1118	-542819
238	6741	1118	542819
238	6741	1118	10099316.14
238	6741	1118	11901099.62
238	6742	1118	-542819
238	6742	1118	542819
238	6742	1118	0.3
238	6742	1118	542819
238	6742	1118	-542819
238	9107	1793	-335.73
238	9107	1793	-174.19
238	9107	1793	-1085.08
238	9107	1793	20.11
238	9108	1793	1097
238	9108	1793	310.5
238	9108	1793	710
238	9108	1793	1168.44
238	9108	1793	959.5
238	9108	1793	355522
238	9108	1793	290
238	9108	1793	130
238	9108	1793	110
238	9108	1793	-29716352.58
238	9108	1793	29716352.58
238	1400	720	-36103.77
238	1400	720	-82223.02
238	1400	720	7.07
238	1400	720	1275
238	1400	720	69201.77
238	1400	720	-100384.71
242	9212	1788	6020.64
242	9212	1788	13674.34
242	9212	1788	537.5
242	9212	1788	1502.3
242	9212	1788	1950
242	6651	778	7099.38
242	6651	778	693
242	6651	778	5832.28
242	6651	778	1770.88
242	6651	778	356234.18
242	6651	778	4409.94
242	6651	778	29272.02
242	6651	778	36265.42
242	6651	637	1191550
242	6651	637	-1191550
242	6651	778	770.5
242	6651	778	37651.39
242	6651	778	1905.1
242	6651	778	11155.34
242	6651	778	6339.18
242	9208	1788	590
242	9208	1788	11562
242	9208	1788	100
242	9208	1788	9240.81
242	9208	1788	550
242	9208	1788	75
242	9208	1788	165
242	9208	1788	1325
242	9208	1788	936
242	9208	1788	210.65
242	9208	1788	854.84
242	9208	1788	-927
242	9208	1788	95
242	9208	1788	630
242	9208	1788	525
242	9212	1788	7498.83
242	9212	1788	1865.5
242	9212	1788	3125
242	9212	1788	13024.17
242	9212	1788	645.52
242	9212	1788	500
242	9212	1788	13655.46
242	9212	1788	500
242	9212	1788	1913.28
242	9212	1788	208
242	9212	1788	353
242	9212	1788	10701.88
242	9212	1788	62
242	9212	1788	10
242	9212	1788	1063.2
242	6651	778	54.94
242	6651	778	28388.88
242	6651	778	1094.2
242	6651	778	277.78
242	6651	778	8680.04
242	6651	778	16781.12
242	6651	778	5377.4
242	6651	778	2108.16
242	6651	778	55.78
242	6651	778	711.23
242	6651	778	2848.31
242	6651	778	7985.8
242	6651	778	7263.57
242	6651	766	1062609.22
242	6651	766	668.19
242	9208	1788	730
242	9208	1788	715
242	9208	1788	75
242	9208	1788	377.26
242	9208	1788	1580.41
242	9208	1788	1000
242	9208	1788	21.5
242	9208	1788	850
242	9208	1788	3809.5
242	9208	1788	305.91
242	9208	1788	90
242	9208	1788	1747.86
242	9208	1788	124.17
242	9208	1788	150
242	9208	1788	1260
242	9212	1788	2679
242	9212	1788	8267.51
242	9212	1788	8790.55
242	9212	1788	2013.98
242	9212	1788	45.5
242	9212	1788	17
242	9212	1788	25
242	9212	1788	9893.63
242	9212	1788	110
242	9212	1788	16829.28
242	9212	1788	860
242	9212	1788	125
242	9212	1788	54
242	9212	1788	368
242	9212	1788	33753.2
242	6651	766	1006480.74
242	6651	766	665877.7
242	6651	766	1105780.97
242	6651	766	4132181.07
242	6651	766	618358
242	6651	766	11166.05
242	6651	766	396303.71
242	6651	766	625094.73
242	6651	766	7103805.22
242	6651	766	4156093.11
242	6651	766	637086.03
242	6651	766	4959440.21
242	6651	766	709345.95
242	6651	766	68461.35
242	6651	766	773554.5
242	9208	1788	835
242	9208	1788	90260
242	9208	1788	532.25
242	9208	1788	1750
242	9208	1788	2548.84
242	9208	1788	100
242	9208	1788	4562
242	9208	1788	1835
242	9208	1788	1480
242	9208	1788	260
242	9208	1788	-1000
242	9208	1788	21.5
242	9208	1788	25
242	9208	1788	-960
242	9208	1788	3975.5
242	9212	1788	550
242	9212	1788	1813.34
242	9212	1788	3984
242	9212	1788	-5442.23
242	9212	1788	2097
242	9212	1788	500
242	9212	1788	9532.2
242	9212	1788	675
242	9212	1788	1090
242	9212	1788	596.8
242	9212	1788	3346
242	9212	1788	2277
242	9212	1788	1879
242	9212	1788	495
242	9212	1788	1335
242	6651	766	517960.38
242	6651	778	1919.93
242	6651	778	52942.11
242	6651	778	7438.74
242	6651	778	6086.27
242	9232	1118	378
242	6651	778	87104.48
242	6651	778	9461.15
242	6651	778	12229.62
242	6651	778	22054.87
242	6651	778	749909.62
242	6651	778	56469.34
242	6651	778	380.6
242	6651	778	11178.86
242	6651	778	980.15
242	9208	1788	250
242	9208	1788	925
242	9208	1788	425
242	9208	1788	215
242	9208	1788	-127.15
242	9208	1788	1680.62
242	9208	1788	7452.5
242	9208	1788	2815
242	9208	1788	-515
242	9208	1788	10740
242	9208	1788	1070
242	9208	1788	110
242	9208	1788	475
242	9208	1788	10020
242	9208	1788	15497.26
242	9212	1788	605
242	9212	1788	7094
242	9212	1788	19053.94
242	9212	1788	925
242	9212	1788	2500
242	9212	1788	825
242	9212	1788	-131.13
242	9212	1788	1846.34
242	9212	1788	675
242	9212	1788	1158.49
242	9212	1788	2750
242	9212	1788	4116
242	6651	778	20296.01
242	6651	778	2185.48
242	6651	778	1625.58
242	6651	778	35565.01
242	6651	766	7937632.05
242	6651	766	3312965.91
242	6651	766	715851.87
242	6651	766	964732.65
242	6651	766	6795.17
238	6744	624	-0.2
238	1400	626	-131
238	6745	626	420
238	6745	626	920
238	6745	626	1310
238	6745	626	630
238	6745	626	1220
238	6745	626	280
238	6745	626	860
238	9106	1788	74605.84
238	9106	1788	451
238	9106	1788	2088
238	9106	1788	110780.35
238	9106	1788	579638.85
238	9106	1788	382493.24
238	9106	1788	191626.83
238	9106	1788	37127.44
238	9106	1788	40
238	9106	1788	18603.45
238	9106	1788	529697.84
238	9106	1788	99183.4
238	9106	1788	1070
238	9106	1788	710
238	9106	1788	184732.57
238	6744	720	38279.64
238	6744	720	34498.51
238	6744	720	13426.82
238	6744	720	43230.56
238	6744	720	11472.01
238	6744	720	207829.99
238	6744	720	8514.16
238	6744	720	16883.49
238	6744	720	8968.65
238	6744	720	14435.51
238	6744	720	12329.1
238	6744	720	105981.8
238	6744	720	-47107.49
238	6744	720	-370
238	6744	720	23687.75
238	6744	600	198957.9
238	6744	600	5899.66
238	6744	600	542
238	6744	600	198916.77
238	6744	600	-150
238	6744	600	6889.89
238	6744	600	987
238	6744	600	2317.12
238	6744	600	6562.5
238	6744	600	6054.9
238	6744	600	4185
238	6744	600	-543.98
238	6744	600	1746.66
238	6744	600	2979.05
238	6744	600	1575
238	1400	600	4975
238	1400	600	8168.66
238	1400	600	19202
238	1400	600	3789.48
238	1400	600	117390
238	1400	600	-39981.3
238	1400	600	1960
238	1400	600	3067
238	1400	600	4180.95
238	1400	600	7872.33
238	1400	600	242465.73
238	1400	600	9222.63
238	1400	600	10575
238	1400	600	8396.34
238	1400	600	592
238	1400	600	5285
238	1400	600	13483.85
238	1400	600	12231.15
238	1400	600	3146.7
238	1400	600	873.68
238	1400	600	250
238	1400	600	1008
238	1400	600	533.89
238	1400	600	1172
238	1400	600	2677
238	1400	600	3494.96
238	1400	600	-110
238	1400	600	8847
238	1400	600	1845.96
238	1400	600	3239.47
238	6759	555	61372.34
238	6759	555	-5479
238	6759	555	8400000
238	6759	555	5000000
238	720	587	2921544
238	720	587	-2921544
238	1400	587	-172481.18
238	6742	587	-1200.75
238	6754	587	3912135.07
238	1400	588	-25963.72
238	1400	588	-280833
238	1400	588	-338.94
238	1400	588	-338.94
238	6741	588	-542819
238	6741	588	542819
